1869,SANTOS DUMONT
1870,RIO BRANCO
1871,PARANA
1872,PRIMEIRO DE MAIO
1873,OSWALDO CRIVELLARI
1874,QUINTINO BOCAIUVA
1875,ARISTOTELES RIBEIRO VASCONCELOS
1876,SEBASTIAO DE BRITO
1877,ANTONIO ABRAHAO CARAM
1878,SANTA ROSA
1879,BAGATELLE
1880,GENERAL ARANHA
1881,BOAVENTURA
1882,FREI MANOEL DA CRUZ
1883,IZABEL BUENO
1884,DOUTOR CORNELIO ROSEMBURG
1885,IRMA EUFEMIA
1886,DOM RODRIGO
1887,MUNHOZ
1888,DESEMBARGADOR VIOTTI DE MAGALHAES
1889,EXPEDITO RIBEIRO SILVA
1890,SUZANA
1891,ENY
1892,JOSE DO CARMO
1893,DOS OTIS
1894,PIRACEMA
1895,DOUTOR JOAO MIRANDA
1896,ADAUTO FEITOSA
1897,DEPUTADO JOSE RAIMUNDO
1898,BUENO DE SIQUEIRA
1899,GONCALVES FERREIRA
1900,COSTA MACHADO
1901,BANDEIRA DE MELO
1902,FLOR DE AMEIXEIRA
1903,ESTORIL
1904,VISEU
1905,AMERICO ALVES PATRICIO
1906,DAVID ALVES DO VALE
1907,SILVERIO RIBEIRO
1908,HENRIQUE CABRAL
1909,PROFESSOR MAGALHAES PENIDO
1910,VDT JOSE ALENCAR
1911,CORONEL OSCAR PASCHOAL
1912,DONA CELUTA MONTEIRO
1913,GILSON BRETAS
1914,JOAO RICALDONI FILHO
1915,CHAFFIR FERREIRA
1916,ALA DAS PALMEIRAS
1917,CORONEL JOSE DIAS BICALHO
1918,OLGA GATTI BARBOSA
1919,MOZART BICALHO
1920,FLOR DA CACHOEIRINHA
1921,FLOR DAS ALMAS
1922,PARAÃBA
1923,BARBALHA
1924,CAMPESTRE
1925,CAMPOS GERAIS
1926,JOAO SOARES
1927,CELSO DA CUNHA PEREIRA
1928,FRANCISCO CAMPOS
1929,ARLINDO ZANINI
1930,GERALDO PARREIRAS
1931,GREGORIANO CANEDO
1932,LEONISIO NIGINHO FANTONI
1933,OLGA FRATEZZI
1934,ELIAS KALIL
1935,PROFESSOR KALMAN SIBALSZKY
1936,REGINALDO CUNHA BALAGUER
1937,SAO TOME DO PRINCIPE
1938,CHEIK NAGIB ASSRAUY
1939,ELIAS MOYSES
1940,LUCIO BITTENCOURT
1941,MODELO
1942,VDT SAO FRANCISCO
1943,DOS INCONFIDENTES
1944,OLIVEIRA
1945,OPALA
1946,ALBITA
1947,PIUM I
1948,ANTERO DA SILVEIRA
1949,SANTA RITA DURÃƒO
1950,CAJUI
1951,MENDES PIMENTEL
1952,PROFESSOR EDUARDO AFONSO DE MORAIS
1953,DOUTOR FERNANDO DE MELO VIANA
1954,PROFESSOR EDMUNDO LINS
1955,REITOR PIRES DE ALBUQUERQUE
1956,E
1957,PROFESSOR BAETA VIANA
1958,PROFESSOR MOACIR GOMES DE FREITAS
1959,QUATORZE
1960,PEDRO MELLO
1961,CARANGOLA
1962,CONGONHAS
1963,MAR DE ESPANHA
1964,CAIRO
1965,SAO JOAO NEPOMUCENO
1966,LEOPOLDINA
1967,PROFESSOR GIORGIO SCHREIBER
1968,SAMUEL CAETANO JUNIOR
1969,PROFESSOR MARIO WERNECK
1970,PALERMO
1971,TARANTO
1972,TOSCANA
1973,NOVARA
1974,BIANCA
1975,ANITA BLUMBERG
1976,CREMONA
1977,TORINO
1978,JOAO PROCOPIO DE CARVALHO
1979,NEY WERNECK
1980,JOSE ANTONIO DA SILVA
1981,INSPETOR PIMENTEL
1982,FLOR DO CAQUI
1983,FLOR DA AMEIXA
1984,FLOR DE PEQUI
1985,FLOR DA PITANGA
1986,FLOR DA MANGUEIRA
1987,FLOR DO CAMPO
1988,FLOR DA ROMA
1989,FLOR DE OLIVEIRA
1990,FLOR DA ESPERANCA
1991,FLOR DA IMPERATRIZ
1992,FLOR DO AMENDOIM
1993,FLOR DA SAUDADE
1994,FLOR DA SEIVA
1995,FLOR DO IMPERADOR
1996,ALVARO MARTINS
1997,PEDRO CELSO ABREU
1998,ZENITA DE SOUZA
1999,JONAS LINS DE OLIVEIRA
2000,MINISTRO IVAN LINS
2001,BENTO MENDES CASTANHEIRA
2002,BEIRA ALTA
2003,ALCOBACA
2004,DO ACRE
2005,MOACYR JOSE BERNARDES
2006,EDUARDO FRIEIRO
2007,PROFESSOR EUCLYDES FERREIRA
2008,HAVANA
2009,LEOPOLDINA CARDOSO
2010,CASSIANO CAMPOLINA
2011,BOLIVAR MINEIRO
2012,ALENTEJO
2013,MARECHAL ESPERIDIAO ROSAS
2014,VDT OESTE
2015,CASPIO
2016,GERALDA ANTUNES DOS SANTOS
2017,PASTOR WALDEMAR TERRA
2018,ALA DOS FLAMBOYANTS
2019,ALA DO IPE AMARELO
2020,ALA DO IPE BRANCO
2021,ALA DAS PRINCESAS
2022,ALA DAS LATHANIAS
2023,PADRE PEDRO EVANGELISTA
2024,DA FEDERACAO
2025,CARDEAL VASCONCELOS MOTTA
2026,GUATAMBU
2027,JUA
2028,ALA DAS ACACIAS
2029,JANUARIO BORGES
2030,JOSE FLAUSINO
2031,JORGE VIEIRA
2032,MILTON DIAS
2033,ARNALDO LOURENCO
2034,AMERICO ALVES SARDINHA
2035,CAETANO VASCONCELLOS
2036,EXALTINO MARQUES ANDRADE
2037,PAULO PINHEIRO CHAGAS
2038,MARROCOS FILHO
2039,PROFESSOR WLADIMIR GOMES
2040,VIA LIGACAO BR DUZENTOS E SESSENTA E DOIS SABARA
2041,VINHO
2042,ABILIO ALVES DOS SANTOS
2043,ROSEMBERG SILVA
2044,MARIA CONCEICAO BONFIM
2045,ARIETA BISTENE FARAH
2046,SEBASTIANA SOARES DOS SANTOS
2047,MONSENHOR ARTUR DE OLIVEIRA
2048,EROTHIDES DIAS LADEIRA
2049,DECIO SILVEIRA MARQUES
2050,ACACIO CORREA DOLABELA
2051,ARACY DE ALMEIDA
2052,ERNESTO TOGNOLO
2053,JAIRO BRITO DOS SANTOS
2054,SOLDADO MARIO NETO
2055,LOURDES GONCALVES BARBOSA
2056,AUGUSTA SACCHETTO SCALZO
2057,JOSE DE LIMA GEO
2058,MARIA DE LURDES DE PINHO
2059,JOSEFINO PINTO
2060,TIZIU
2061,INAMBU
2062,CANARIO
2063,GANSO
2064,ILIDIA PAULINA CRUZ
2065,JOSEFINO GONCALVES DA SILVA
2066,JOSE ARCANJO SANTIAGO
2067,TUJUTUI
2068,MANOEL TAVARES DE ABREU
2069,MARIO SALUSTIANO
2070,JOSE DO NASCIMENTO CASTRO
2071,DONA LOLO
2072,GUAXE
2073,POMBA
2074,PASSARO LIRA
2075,AVESTRUZ
2076,GUARA
2077,HUMBERTO RODRIGUES DE OLIVEIRA
2078,ANGELO DE AQUINO FILHO
2079,MARIA DO NASCIMENTO ABREU
2080,LUCIMARA MARQUES
2081,ROSALVO DE MELO FRANCO
2082,ODILON MELO FRANCO
2083,WALDEMAR TEIXEIRA MEIRELES
2084,CAPITAO SILVIO CARVALHO
2085,SILVERIO ALVES DE ASSIS
2086,DOUTOR ARCANJO GAZOLI
2087,JOAO PEREIRA DE ABREU
2088,ASA BRANCA
2089,PINTARROXO
2090,SOFRE
2091,ANA VENUTE SOARES
2092,VIRGINIA MARIA DE JESUS
2093,QUINTINO SIMAO
2094,GERALDO FERREIRA DA SILVA
2095,AFONSO LOBATO
2096,ESTRELA DALVA
2097,ROGERIO APARECIDO DA SILVA
2098,JUIZ MILTON GRANDINETTI
2099,CAPITAO DUARTE
2100,CARMOPOLIS
2101,BARDANA
2102,OLAVO FERREIRA
2103,FREI LUIZ DE RAVENA
2104,DONA AMBROSINA
2105,SAO JUDAS TADEU
2106,ANTONIO RIBEIRO DE ABREU
2107,BEC DA PONTE
2108,ROD CAMILO TEIXEIRA DA COSTA
2109,CURVELO
2110,SALINAS
2111,DIVINO ESPIRITO SANTO
2112,MIRAMAR
2113,ROD PAPA JOAO PAULO II
2114,CONSELHEIRO LAFAIETE
2115,SARA QUEREN TEIXEIRA
2116,DIAMANTINA
2117,MARIA APARECIDA DA LUZ
2118,JOSE MARIA DA COSTA
2119,JOAQUIM ABEL COELHO
2120,JOSE FELIX MARTINS
2121,MARIA LUIZA LARA
2122,ANTONIO MARCAL SAMPAIO
2123,ALUIZIO TEIXEIRA DA SILVA
2124,JOSE MAURICIO BRANDAO
2125,PADRE PEDRO PINTO
2126,DOUTOR ALVARO CAMARGOS
2127,VILARINHO
2128,MACON RIBEIRO
2129,EMILIA MARZANO MATIAS
2130,FARMACEUTICO RAUL MACHADO
2131,CHORINHO
2132,MINUETO
2133,DA SINFONIA
2134,GUARAPARI
2135,PIONEIROS DA PAZ
2136,SAIDE HADDAD ANTONIO
2137,CENTRAL
2138,JORNALISTA JANUARIO CARNEIRO
2139,HUMBERTO DE CAMPOS
2140,POLONIA
2141,ANDRADA E SILVA
2142,JOSE JOAQUIM DOS SANTOS
2143,RADIALISTA CARLOS RUBENS
2144,ANTONIO JOSE DOS SANTOS
2145,RADIALISTA ORTIZ COELHO
2146,RADIALISTA ROMEU LAZAROTI
2147,JOAO GUALBERTO DOS SANTOS
2148,HORACIO DOLABELA VAZ
2149,PADRE PAULO REGOLIO
2150,CELSO AQUINO RIBEIRO
2151,ALEXANDRINA MARIA COUTINHO
2152,ANTONIO FERREIRA DE BARROS
2153,MACOM LAURO DE OLIVEIRA
2154,RENATO LUIZ LIMA
2155,MEXICO
2156,DEPUTADO ANUAR MENHEN
2157,DAS MELANCIAS
2158,DOUTOR CRISTIANO GUIMARAES
2159,DAS GABIROBAS
2160,DOIS MIL TREZENTOS E SETENTA E QUATRO
2161,VDT TERMINAL ESTACAO VILARINHO
2162,ANTONIO RODRIGUES FROES
2163,UNIVERSO
2164,PRESIDENTE
2165,FRANCISCO NEGRAO DE LIMA
2166,OTAVIANO PENAFORTE
2167,LEONTINO FRANCISCO ALVES
2168,GUIDO LEAO
2169,FABRICIO SOARES DA SILVA
2170,SEBASTIAO GOMES PEREIRA
2171,HEITOR A MONTALVAO
2172,ANTONIO DE PAIVA MEIRELLES
2173,PEDRO FELICIANO DE CARVALHO
2174,SEIS A
2175,MANOEL MIRANDA DOS SANTOS
2176,NENEM LARA ROCHA
2177,CORONEL MANOEL ASSUNCAO
2178,JULITA NUNES LIMA
2179,CAPITAO SERGIO PIRES
2180,EDGARD TORRES
2181,CAPITAO NELSON ALBUQUERQUE
2182,VARGEM BONITA
2183,PEDRA DO INDAIA
2184,GONCALVES
2185,ERICO VERISSIMO
2186,COMENDADOR ARTHUR VIANA
2187,CLELIA
2188,FREI OTTO
2189,DORIVAL MACHADO
2190,NORTE
2191,GUERRA JUNQUEIRO
2192,GRACA ARANHA
2193,MONTESE
2194,TELES DE MENEZES
2195,MONTE CASSINO
2196,DAS CANARIAS
2197,MINISTRO GUILHERMINO DE OLIVEIRA
2198,SAOZINHA BAGGIO COUTINHO
2199,IRLANDA
2200,SAO MIGUEL
2201,JAMAICA
2202,MINISTRO HERMENEGILDO DE BARROS
2203,DOUTOR JOSE ESTEVES RODRIGUES
2204,MONTE CASTELO
2205,RAMALHO ORTIGAO
2206,ESCARPA
2207,JOAO BERNARDO MAGALHAES
2208,LOURDES PAULA CORDEIRO
2209,PADRE ADOLFO KOLPING
2210,BENIGNO FAGUNDES DA SILVA
2211,ALA JOSE MARIA ALKIMIM
2212,DA CAVALARICA
2213,ALFREDO SANTOS NEVES
2214,TRI JOSE DE SOUZA MACHADO
2215,ELIAS ANTONIO ISSA
2216,ELPIDIO PEREIRA PIRES
2217,JOAO ZACARIAS DE MIRANDA
2218,FRANCISCO BRETAS BHERING
2219,ESTHER DE LIMA NAVES
2220,RADIALISTA MACLEREVSKI
2221,MARIA GERTRUDES SANTOS
2222,RADIALISTA ORLANDO CAVALCANTE
2223,RADIALISTA CID CARVALHO
2224,RADIALISTA JOSUE POLICARPO
2225,RADIALISTA CARLOS LOTT
2226,UM MIL E SEISCENTOS
2227,RADIALISTA WALDIR GONCALVES
2228,RADIALISTA ORLANDO ARCANJO
2229,RADIALISTA GERALDO LARA
2230,ANTONIO GIAROLA
2231,NARCISIO TEIXEIRA ABREU
2232,RADIALISTA MARIO BATISTA
2233,CORONEL JOAQUIM DOS SANTOS
2234,RADIALISTA HAMILTON MACEDO
2235,PAULINO CAETANO MENDES
2236,JORNALISTA JOAO AUGUSTO
2237,ABIGAIL TOLEDO DE GOUVEIA
2238,ALICE MAGALHAES LOPES
2239,ETERVINO TIBURCIO HENRIQUES
2240,ACACIO TELES PEREIRA
2241,RADIALISTA CLARISSON BARBOSA
2242,ROSANGELA
2243,CLEIDE APARECIDA
2244,CARMELITA MOREIRA REIS
2245,LEDA MARLENE GOMES
2246,VISCONDE DO RIO BRANCO
2247,RADIALISTA ANTONIO ONESIMO
2248,ZELIA
2249,IRMA
2250,CARAGUATATUBA
2251,CACAPAVA
2252,ITANHAEM
2253,ANHEMBI
2254,ARACATUBA
2255,ALTINOPOLIS
2256,SAO CAETANO DO SUL
2257,LIMEIRA
2258,ATIBAIA
2259,PEDRA SABAO
2260,PEDRA DE ANIL
2261,PEDRA DE ARA
2262,PEDRA PRECIOSA
2263,BERNARDA SILVESTRE
2264,AUGUSTO DOS ANJOS
2265,CARLOS ALBERTO
2266,MARCIO LIMA PAIXAO
2267,DESEMBARGADOR ONOFRE MENDES JUNIOR
2268,ENGENHEIRO JOSE GUIMARAES
2269,VISCONDE DE TAUNAY
2270,DOMINGOS GARCIA
2271,ENFERMEIRA GERALDA MARRA
2272,JOAO SAMAHA
2273,SAO PEDRO DO AVAI
2274,VDT GIL NOGUEIRA
2275,DONA CANDIDA
2276,PEDRA CORAL
2277,PEDRA LUNAR
2278,RIBEIRAO PRETO
2279,CRAVO DA INDIA
2280,ERVA MATE
2281,CONEGO TRINDADE
2282,SAO JOAO BATISTA DO GLORIA
2283,CRUZILIA
2284,DALVA DE MATOS
2285,ESTELA
2286,NORMA
2287,ANTONIO MARGARIDA
2288,JOAO MONLEVADE
2289,SERRA DOS AIMORES
2290,VDT LUCIA CASASANTA
2291,MANOEL AUGUSTO DE ALMEIDA
2292,CORONEL ANTONIO LOPES COELHO
2293,INGLATERRA
2294,SANTA RITA DO ITUETO
2295,RADECK MUZZI
2296,MERCIA SIQUEIRA PRATES
2297,REYNALDO SMITH CAMARGOS
2298,DOS EXPEDICIONARIOS
2299,DO ARVOREDO
2300,AUGUSTO CLEMENTINO
2301,VISCONDE DE ITABORAI
2302,DORA
2303,JOSE ANATOLIO FONTES
2304,PATRULHEIRO IDOLO MARRA
2305,DOUTOR JEFFERSON DE OLIVEIRA
2306,HOMERO DE OLIVEIRA
2307,OESTE DE MINAS
2308,HEITOR SOCRATES CARDOSO
2309,DOS ASTECAS
2310,DOS MESCARELOS
2311,DOS JAVAES
2312,DOS TUPARIS
2313,DOS BOROROS
2314,ALDINO CARLOS ROCHA
2315,PROFESSOR LEOPOLDO MIRANDA
2316,X
2317,VARZEA DA PALMA
2318,OTILIA CANDIDA NASCIMENTO
2319,DOS XETAS
2320,DOS CANOEIROS
2321,MINISTRO OLIVEIRA SALAZAR
2322,SEBASTIAO LOBAO
2323,GERALDA CIRINO FLOR DE MAIO
2324,JOAO AMBROSIO
2325,HUDSON GOUTHIER
2326,JOAQUIM PEREIRA
2327,SAO JOAO DA VEREDA
2328,MARCOS LOPES DE ALMEIDA
2329,DO MEL
2330,FRANCISCO JOSE TEIXEIRA
2331,SAO GONCALO DO ABAETE
2332,DOS ZAPOTECAS
2333,ALVARES DE AZEVEDO
2334,DOS TUMUCUMAQUES
2335,DOS MAIAS
2336,CYRO BORJA
2337,NEWTON PINTO DE SOUZA
2338,MONTE ALVERNE
2339,RAIMUNDO CORREIA
2340,MARIO PEDERNEIRAS
2341,JANETE CLAIR
2342,ANTONIO DE SA
2343,DOUTOR ANTONIO GONCALVES DE MATOS
2344,NICOLA COSTA
2345,ALAIR MARQUES RODRIGUES
2346,JOSE DO PATROCINIO
2347,ENCOSTA
2348,JARDEL FILHO
2349,LIRICA
2350,DOS CAMARGOS
2351,DONA CONCEICAO MARTINS
2352,DOS MENEZES
2353,QUINTA DA BOA VISTA
2354,SERAFIM PEREIRA DA SILVA
2355,JOSUE MARTINS DE SOUZA
2356,EXPEDITO FLAVIANO DA COSTA
2357,HELCIO PEREIRA FORTES
2358,JOSE SABINO MACIEL
2359,NELSON JOSE DE ALMEIDA
2360,RAIMUNDO GONCALVES FIGUEIREDO
2361,FRANCISCO JOTA
2362,GEROLISA MACHADO
2363,SAO JORGE
2364,ELIZABETH DOS SANTOS
2365,DONA ERMEZINDA
2366,CAPAO AGA
2367,QUERIDA
2368,VIDIGAL
2369,DOS CACADORES
2370,MENOTTI DEL PICCHIA
2371,OLGA PIMENTA GUIMARAES
2372,BARRA DA TIJUCA
2373,DA PROVIDENCIA
2374,RIO COMPRIDO
2375,PADRE MARIO JOTA
2376,NOSSA SENHORA DE COPACABANA
2377,LEME
2378,ANTONIO BRIGIO PINTO
2379,HERCI EUCLIDES FERREIRA
2380,DONA GENI
2381,SAO CRISTOVAO
2382,SANTISTA
2383,REALEZA
2384,WALTER DE SOUZA RIBEIRO
2385,SARGENTO JOAO LUCAS
2386,ONOFRE D OLIVEIRA
2387,SANTO CRISTO
2388,JOAO FERREIRA DA SILVA
2389,IRMA LUCIA
2390,GENEROSO C.DA ROCHA
2391,COVA IRIA
2392,JACARANDA
2393,APOSTOLO PAULO
2394,CONCEICAO SILVANA
2395,EDMAR COLINI FERREIRA
2396,BRANT HORTA
2397,DAS CHACARAS
2398,SAO SEBASTIAO
2399,JORDELINA MARIA DO CARMO
2400,JOVINO RODRIGUES PEGO
2401,AJAIR DE ALMEIDA COSTA
2402,PAULO ALVES DA SILVA
2403,CANDIDA MARIA DA SILVA
2404,DIMAS PEREIRA LOPES
2405,KATIA REGINA CLAUDINO
2406,NATALICIO DE ARAUJO SILVA
2407,GERALDO ILIDIO TEIXEIRA
2408,WALESKA DE SOUZA
2409,MARIA ROSA DA SILVA
2410,GERALDO LOPES DA SILVA
2411,JOSE CESARINO
2412,MANOEL FELISMINO DE JESUS
2413,DOUTOR ARCHIMEDES THEODORO
2414,DEPUTADO DANIEL DE BARROS
2415,MANOEL BATISTA BAIA
2416,LUZIA SALOMAO
2417,QUINZE
2418,ANTONIO PAULINO DE OLIVEIRA
2419,MONTE PASCOAL
2420,JOSE DE LARA RESENDE
2421,NOVE
2422,MARIA DA CONCEICAO OLIVEIRA
2423,NELSON PEREIRA DA LUZ
2424,JOSE DE ARAUJO
2425,MIGUEL GOMES DA COSTA
2426,SESSENTA E OITO
2427,BALEARES
2428,SALAMANCA
2429,LUCIMAR BRANDAO GUIMARAES
2430,RAUL NIN FERREIRA
2431,AUGUSTO FERREIRA DOS SANTOS
2432,FRANCE JOSE CERCEAU
2433,GERALDO BICALHO BRANDAO
2434,DOUTOR ROBERTO DE LAS CASAS
2435,WILSON ABRAO ABDO
2436,TORREMOLINOS
2437,NOSSA SENHORA DO CENACULO
2438,ANTUERPIA
2439,BRUXELAS
2440,EST NOVA PARA SANTA LUZIA
2441,UGANDA
2442,MAURITANIA
2443,LUANDA
2444,MARECHAL FALCONIERE
2445,CRETA
2446,LUCERNA
2447,ISLANDIA
2448,SAN MARINO
2449,BRISTOL
2450,BERLIM
2451,JOSE MARCOS FELICIO
2452,WILTON MARQUES PEREIRA
2453,ARLEI QUEIROZ SIMOES
2454,GERALDO PEDRO DOS SANTOS
2455,EUNICE MARQUES PEREIRA
2456,ANTONIO PORFIRIO LUIZ
2457,BASILEIA
2458,LUXEMBURGO
2459,ELBA
2460,CRACOVIA
2461,CARMELITA MARQUES ASSIS
2462,CONSUELO
2463,JESUINO CELESTINO DA SILVA
2464,IVAN FERREIRA ALVES
2465,JOAO SOARES LEAL
2466,AMERICO LUIZ MOREIRA
2467,JAYME SILVA DINIZ
2468,JORGE JEBER CAMILO
2469,PEDRA CRISTALINA
2470,MARIA DA PAZ MAIA
2471,SETE DE OUTUBRO
2472,DA ABOLICAO
2473,DA REPUBLICA
2474,PAULO CAMPOS GUIMARAES
2475,CELUTA RAMIRES NORONHA
2476,TRAJANO AMANCIO FERREIRA
2477,JAIR NEGRAO DE LIMA
2478,SANDRA BARROS AMORIM
2479,OCEANO ATLANTICO
2480,ADILIO GREGORIO LOBAO
2481,ANTONIO RIBEIRO DE RESENDE
2482,ALVARO LICERIO DA COSTA
2483,LUCI LELIS
2484,SEBASTIAO PINHEIRO
2485,JOSE FERREIRA DOS SANTOS
2486,PEDRA TURMALINA
2487,JUAREZ TEIXEIRA PINTO
2488,TRE SAO FRANCISCO X PRESIDENTE ANTONIO CARLOS
2489,MADRE TEREZA
2490,GERALDA RODRIGUES DA COSTA
2491,HERACLES
2492,JOAQUIM MEIRELLES
2493,JOSE AVELINO DA SILVA
2494,BENEDITO ANICETO DE OLIVEIRA
2495,MOISES FRANCISCO ROSA
2496,BELTIDES SOUZA ALMEIDA
2497,BACO
2498,MEDEIA
2499,QUINANTE
2500,QUINTIL
2501,SEVERINO LARA
2502,RONALDO FELIPE DE SENA
2503,CEUTA
2504,DAS AMEIXEIRAS
2505,MANOEL CUNHA
2506,CARMELITO MOREIRA DOS REIS
2507,RODRIGO FERNANDES SANTOS
2508,JOAO BATISTA FERNANDES
2509,SABINOPOLIS
2510,APATITA
2511,AGUA MARINHA
2512,PEDRA DA LUA
2513,IRMA MARIA GERALDINA
2514,MARIA LUCIA PETIT
2515,MARIA FLORIPES
2516,SANTA CRUZ DO ESCALVADO
2517,RAIMUNDO ALBERGARIA FILHO
2518,JOAO MAGELA LUZ
2519,CORONEL CANCIO DE ALBUQUERQUE
2520,PEDRO ALCANTARA MOREIRA
2521,PROFESSORA AFONSINA MACHADO
2522,MARIA DE LOURDES FARIA
2523,ROSALIA MILIGRANA PRADO
2524,DOUTOR PEDRO RUELA
2525,JOSE BENEVIDES DA SILVEIRA
2526,ANTONIO MARCOS DA CRUZ
2527,CRISANTO MUNIZ
2528,JOSE NOGUEIRA DE SA
2529,NACIP RAYDAN
2530,MARROCOS
2531,SANTA VITORIA
2532,PEDRA SIDERAL
2533,LUCIA
2534,VERA GONCALVES TERRA
2535,WENCESLAU BRAZ
2536,BRASIL
2537,HILDEBRANDO DE OLIVEIRA
2538,ADRIANO TRINDADE TEIXEIRA
2539,JOINVILLE
2540,NORTE DE MINAS
2541,PROFESSOR BENEVENUTO
2542,EDITH ARAUJO
2543,OLINDA FERREIRA LOPES
2544,DOUTOR CELESTINO MARRA
2545,ROMA
2546,TENENTE RICARDO GUIMARAES
2547,GERALDO ANUNCIACAO
2548,JOAQUIM GONCALVES DA SILVA
2549,MAUREA DE OLIVEIRA FANTONI
2550,ATACAMITA
2551,WALDEMAR DIAS COELHO
2552,MAESTRO JUSTINO DA CONCEICAO
2553,JOAO LIRIO DOS SANTOS
2554,ELCE RIBEIRO
2555,JOAO GUALBERTO DE ABREU
2556,HELIO PELLEGRINO
2557,JORNALISTA GERALDO ALVIM
2558,EXPEDICIONARIO AMERICO FERNANDES
2559,JORNALISTA ROBERTO DRUMOND
2560,AUGUSTO FRANCO
2561,FERNANDO PEREIRA MAGALHAES
2562,AUGUSTA ALVARENGA INEZ
2563,JOVIANO COELHO JUNIOR
2564,JULIO PIRES MALTA
2565,DESEMBARGADOR FELIPPE IMMESI
2566,JOAQUIM CLEMENTE
2567,LUIZ FRANZEN DE LIMA
2568,LUCAS DE OLIVEIRA
2569,GERALDO FERREIRA DE ABREU
2570,JOSE HONORATO DE MORAES
2571,SEBASTIAO CARDOSO ANTOLIN
2572,PEDRO LUIZ DE LIMA
2573,JOSE PINTO DE MOURA
2574,PROFESSORA GABRIELA VARELA
2575,GASTAO DEMETRIO MAIA
2576,DESEMBARGADOR ARTHUR ALBINO
2577,JOSE LOPES MURADAS
2578,JOAQUIM CLEMENTE
2579,CACHANGA
2580,SAMAMBAIA
2581,OSCAR CORREA
2582,MANDALAY
2583,JOATUBA
2584,ITAVERAVA
2585,SIRI
2586,SAMBAIBA
2587,ANIRY
2588,CURIATA
2589,GUARATINGUETA
2590,ITAMI
2591,SAO LUIZ
2592,MARIA AMELIA MAIA
2593,CAETANO DIAS
2594,EDNA QUENTEL
2595,WASHINGTON LUIZ
2596,ARMANDO RIBEIRO DOS SANTOS
2597,EDSON TOMAS SANTOS
2598,VASCO DA GAMA
2599,HENRIQUE TANN
2600,MARIA CANDIDA
2601,NELIA
2602,DEZ DE NOVEMBRO
2603,PADRE LAGE
2604,PAULO DO COUTO E SILVA
2605,LILA BORJA
2606,LAURA BRITO FARIAS
2607,AGUINALDO BICALHO ERVILHA
2608,CORONEL JOAQUIM TIBURCIO
2609,NAIR PENTAGNA GUIMARAES
2610,ARISTIDES NONATO DOS SANTOS
2611,MARIA MANOELA BRAZ
2612,JOSE ANTENOR
2613,OSMAR COSTA
2614,DINAH ROCHA MELLO
2615,JOSE PAULINO
2616,ALGA VERDE
2617,DOS INHAMBUS
2618,JOSE SOARES
2619,CLOVIS DE CASTRO
2620,JOSE DE LIMA
2621,OURICURI
2622,JOSE LIMA DE ALMEIDA
2623,EXPEDICIONARIO JESUS RAMOS
2624,DURVAL FRANCISCO DE OLIVEIRA
2625,TENENTE JOAO FERREIRA
2626,TENENTE ALIPIO SERPA
2627,JOSE MOURA DA SILVA
2628,MACHACALIS
2629,SANTO INACIO DE LOYOLA
2630,ODENIR PAIXAO DA SILVA
2631,JOSE CLEMENTE
2632,ALVARO CAMARGOS SOBRINHO
2633,NUMA NOGUEIRA
2634,CIPO
2635,HERMENEGILDO CHAVES MONZECA
2636,UM MIL NOVECENTOS E TRINTA E NOVE
2637,JOAQUIM OVIDIO DE OLIVEIRA
2638,ANA FRANCISCA DE JESUS
2639,JOSE FRANCISCO DE ARAUJO
2640,REGINA OTHILIA DOS SANTOS
2641,OZIAS FERREIRA
2642,JOSE MARIA CARDOSO
2643,LAZARO FERREIRA DE ASSIS
2644,JOAQUIM VIEIRA TORRES
2645,MANUEL NUNES VIANA
2646,JULIO RIBEIRO
2647,PINTOR RENATO LIMA
2648,MARIA HELENA ROCHA
2649,MARIA MOLINARI ROCHA
2650,SOUZA GOMES
2651,SAO TIAGO
2652,PROFESSOR HERMINIO GUERRA
2653,LIBANO
2654,PINTOR PABLO PICASSO
2655,PINTOR TINTORETTO
2656,JOAO CAMILO DE OLIVEIRA
2657,CANTORA MAYSA
2658,FELIPE DRUMOND
2659,PEDRO AMERICO
2660,MESTRE VALENTIM
2661,JOAQUIM GONCALVES
2662,CHIQUINHA GONZAGA
2663,RODOLFO BERNADELLI
2664,AUSTREGESIO DE ATHAYDE
2665,POETA DANTAS MOTA
2666,MARCOS DONATO DE LIMA
2667,EWERTON CAMARGOS GAZOLLA
2668,MONTE ARARAT
2669,MONTE HOREBE
2670,EST DO SANATORIO
2671,TEREZINHA DE ALMEIDA
2672,CIBIPURUNA
2673,JOSE REZENDE
2674,IZABEL GLANSMAN
2675,COPAIBA
2676,CLARA ELIZA
2677,SARGENTO FILOMENO
2678,CAPITAO EDUARDO
2679,DETETIVE EDUARDO FERNANDES
2680,ALVINO FERREIRA FELIPE
2681,VINTE E OITO
2682,EDGAR BISPO DOS SANTOS
2683,CINQUENTA E UM
2684,TRINTA E NOVE
2685,JOAO CANDIDO FELISBERTO
2686,VICENTE FEOLA
2687,OSORIO DUQUE ESTRADA
2688,GENERAL CARLOS GUEDES
2689,GENERAL OLIMPIO MOURAO FILHO
2690,PROFESSOR TRISTAO DA CUNHA
2691,FREI HILARIO
2692,DOUTOR MIGUEL GONTIJO
2693,DOS TRAPISTAS
2694,DOM CARLOTO TAVORA
2695,PADRE JULIO MARIA
2696,DOS SACRAMENTINOS
2697,SAO FELIX
